everyday,Contenido,Contenido2,Imagen,Usuario,URL,fecha,comentarios,retweet,like
,"seriously though, if yer not signed up for ",  ,,@beeple,https://twitter.com/beeple/status/862376596946268161,"May 10, 2017",1,1,17
,   -- omgggggggg listen to this frigg'n douchelord.  ,#shutup,,@beeple,https://twitter.com/beeple/status/862373332368359425,"May 10, 2017",5,11,57
#everyday, , - WHY?,https://pbs.twimg.com/media/C_bql9VXgAE7FbQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/862134379044376577,"May 9, 2017",7,32,275
,,,https://pbs.twimg.com/media/C_Wzg_LVwAIpGsc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/861915013728137217,"May 9, 2017",8,24,165
#everyday, , - CHROMATIC,https://pbs.twimg.com/media/C_WW-m9XkAA3loc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/861760947412717569,"May 8, 2017",3,53,424
#EVERYDAY, , - OPTICAL AMPLIFICATION,https://pbs.twimg.com/media/C_MjUcSXUAAhOoG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/861070832688300032,"May 6, 2017",4,64,408
#everyday, , - TICKETMASTER,https://pbs.twimg.com/media/C_HSeTsXkAEIPJ1?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/860700786002669570,"May 5, 2017",8,39,290
,FORWARD MOTIONNN  -  new VJ clip with ,  // music from ,,@beeple,https://twitter.com/beeple/status/860532020161785857,"May 5, 2017",7,80,362
#everyday, , - HYPERSTATIC,https://pbs.twimg.com/media/C_B4F6wXgAAghPF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/860319751243018240,"May 4, 2017",4,54,392
#everyday, , - DECOMPRESSED GLOW,https://pbs.twimg.com/media/C-8z5UFXUAAhPta?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/859963165093875712,"May 3, 2017",4,61,435
,so humbled by the kind words! wanted to give a shout out to ,,,@beeple,https://twitter.com/beeple/status/859477357299630081,"May 2, 2017",1,6,74
,Thanks so much to Meleah for the write up!!!   :)    ,#EVERYDAYS,,@beeple,https://twitter.com/beeple/status/859426776837173248,"May 2, 2017",3,10,62
,oh man... too fucking kind sirs!!! :)   ,,https://pbs.twimg.com/media/C-y6K5eXUAEql3Q?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/859268101329780737,"May 1, 2017",4,13,146
,great talk with , ,,@beeple,https://twitter.com/beeple/status/859429316223959044,"May 2, 2017",10,49,236
,here's a poster version in case you need a bit bigger reminder.  ,,https://pbs.twimg.com/media/C-y5LtdWsAAZMp3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/859265362239660032,"May 1, 2017",15,400,1.1K
#EVERYDAYS, - TEN YEARS,,https://pbs.twimg.com/media/C-y4kDnXsAAkaMn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/859264644317315072,"May 1, 2017",39,785,2.1K
, ,,,@beeple,https://twitter.com/beeple/status/859099649872994305,"May 1, 2017",204,586,4.3K
#everyday, , - FOCUS,https://pbs.twimg.com/media/C-tszg2XoAAgNJe?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/858899856064172032,"Apr 30, 2017",10,212,979
#everyday, , - OVR.WRK9,https://pbs.twimg.com/media/C-olHx-W0AA_h9I?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/858539513408360449,"Apr 29, 2017",3,58,344
#everyday, , - FRACTURED ATTENTION,https://pbs.twimg.com/media/C-jcMwNVYAAN2uf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/858177901354733568,"Apr 28, 2017",1,34,210
#everyday, , - DEPTH,https://pbs.twimg.com/media/C-eWW74XkAAv9LT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/857819626260049920,"Apr 27, 2017",7,71,438
#everyday, ,  - LVS,https://pbs.twimg.com/media/C-SJJWPUQAA95PQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/856960686940856320,"Apr 25, 2017",34,34,266
#everyday, , - SUPERMOON,https://pbs.twimg.com/media/C-OUGZjXkAAtPyE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/856691314271932416,"Apr 24, 2017",3,42,245
#everyday, , -  BLUE SCREEN 2040,https://pbs.twimg.com/media/C-JMDxAXYAAuHaq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/856330611438612480,"Apr 23, 2017",2,76,350
,ONE WEEK until i hit 10 years... hope i can do it!!!!!!!!!!!!!!!!!!!1111  ,,https://pbs.twimg.com/media/C-M5f-DXkAAhN1L?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/856591752664408064,"Apr 24, 2017",37,95,721
#everyday, , - PHOTON TURBINE,https://pbs.twimg.com/media/C-EOKJkWAAAn_BL?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/855981034147545088,"Apr 22, 2017",41,41,295
#everyday, , - COLOR.FLU,https://pbs.twimg.com/media/C9_CfanW0AEyGa8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/855616344766787584,"Apr 21, 2017",2,61,334
#everyday, , - GLASS FRACTALS,https://pbs.twimg.com/media/C95m2g5XsAEd6KN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/855234146993655808,"Apr 20, 2017",4,90,431
#everyday, , - OPTICAL HAZE,https://pbs.twimg.com/media/C90nXP3XYAAr26T?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/854882839682220032,"Apr 19, 2017",3,62,343
#everyday, , - CMYK1964,,@beeple,https://twitter.com/beeple/status/854521328677924864,"Apr 18, 2017",16,278,966
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/854690928619081728,"Apr 19, 2017",3,3,40
#everyday, , - HATCH,https://pbs.twimg.com/media/C9lVo9GXsAAgpEt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/853807842658308096,"Apr 16, 2017",4,43,293
#everyday, , - PINKDIRT,https://pbs.twimg.com/media/C9qPqA_WsAABJ7x?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/854153357954568194,"Apr 17, 2017",4,71,360
#everyday, , - RUBICON,https://pbs.twimg.com/media/C9giVpYWAAASj1o?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/853469926648164352,"Apr 15, 2017",1,27,202
#everyday, , - RESET SELF,https://pbs.twimg.com/media/C9a6gukWsAQcqTD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/853074305764261889,"Apr 14, 2017",2,13,151
#everyday, , - LEVEL THREE,https://pbs.twimg.com/media/C9NO0A3U0AAmT93?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/852111467096801281,"Apr 12, 2017",3,65,343
#everyday, , - HUG EVERYBODY,https://pbs.twimg.com/media/C9BJeBTVYAEr2yL?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/851261175350284288,"Apr 9, 2017",2,48,220
#everyday, , - KYOTO,https://pbs.twimg.com/media/C9HtClaUIAASZ3F?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/851722486731259904,"Apr 11, 2017",1,41,235
#everyday, , - CAFFEINATED,https://pbs.twimg.com/media/C876ZXaUIAAN8v6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/850892742855073792,"Apr 8, 2017",3,30,188
#everyday, , - CHERRY.B,https://pbs.twimg.com/media/C827eMUVoAEHPvt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/850542098717614081,"Apr 7, 2017",5,52,277
#everyday, , - HEART EMOJI,https://pbs.twimg.com/media/C8x-SvMW0AAJ7e8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/850193451052261377,"Apr 6, 2017",6,49,259
#EVERYDAY, , -   TOKYO,https://pbs.twimg.com/media/C8uzuV5VYAAG34N?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/849970672449093632,"Apr 6, 2017",2,36,226
,fucking DESTROYED that shit.... smh.,,,@beeple,https://twitter.com/beeple/status/849664967632723968,"Apr 5, 2017",4,4,55
#everyday, , - OUTTIES,https://pbs.twimg.com/media/C8n5SQhXsAAEw70?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/849485048915140609,"Apr 4, 2017",1,21,136
#everyday, , - RLL.P001  //,https://pbs.twimg.com/media/C8qchJwXsAAH-QA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/849664272653316096,"Apr 5, 2017",1,30,142
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/849271648826126336,"Apr 4, 2017",3,5,36
#everyday, , - SUPERCOLLIDER,https://pbs.twimg.com/media/C8iJ7LXXUAQ2qq0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/849080246997569538,"Apr 3, 2017",3,63,395
#everyday, , - CLASSIC NIGHTMARE SCENARIO -- 360° version at ,https://pbs.twimg.com/media/C8dhQlmXUAESmzl?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/848754417360916480,"Apr 2, 2017",1,7,73
#everyday, , - COUMULSISM,https://pbs.twimg.com/media/C8YQv4lXYAEUIZd?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/848384618025930752,"Apr 1, 2017",2,27,120
#everyday, , - TRIOMETRIC,https://pbs.twimg.com/media/C8TObAfVYAAo7cF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/848029629973749760,"Mar 31, 2017",3,56,336
#everyday, , - SPECULAR,https://pbs.twimg.com/media/C8Ni-_LUMAAbELo?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/847630037700313089,"Mar 30, 2017",7,68,378
#EVERYDAY, , - CALIBRATE,https://pbs.twimg.com/media/C8DWafvX0AA-WP2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/846912669789700097,"Mar 28, 2017",28,28,163
#everyday, , - SPECTRUM 72,https://pbs.twimg.com/media/C8IobM0VoAEMvq-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/847284166496362500,"Mar 29, 2017",4,72,417
,.,  ,https://pbs.twimg.com/media/C8C16WcW4AEc36i?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/846877127496622080,"Mar 28, 2017",5,1,86
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/846379052663554050,"Mar 27, 2017",1,5,40
#everyday, , - USER INTERFACE,https://pbs.twimg.com/media/C7-GOhhXkAIAnGQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/846542857938911232,"Mar 27, 2017",4,43,288
#everyday, , - BXO.001  --  360° version on FB:  ,https://pbs.twimg.com/media/C75M2EsWkAYRuUs?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/846199902539563008,"Mar 26, 2017",1,39,231
#everyday, , - EVO,https://pbs.twimg.com/media/C7z2zMPW0AAge6i?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/845822272472518656,"Mar 25, 2017",5,56,294
#everyday, , -  CLEAN ROOM,https://pbs.twimg.com/media/C7pmToMXUAAtvus?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/845100395852709889,"Mar 23, 2017",3,74,359
,jimmy touched my junk last night!!!!!!!!!!1111 ,,https://pbs.twimg.com/media/C7nJVMwXQAA0Hud?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/844928365895307269,"Mar 23, 2017",16,28,475
#everyday, , - TURBO.COLORFUX8000,https://pbs.twimg.com/media/C7kPWCvWkAASJGL?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/844723407228977152,"Mar 22, 2017",18,18,100
#everyday, , - E90,https://pbs.twimg.com/media/C7fSLpnXQAEl8wh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/844374628478914560,"Mar 21, 2017",2,52,317
#everyday, , - CRYSTALINNE,https://pbs.twimg.com/media/C7aDfOxXQAEpvMT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/844006592261619712,"Mar 20, 2017",18,18,124
,"360° VERSION here... 
 ",,,@beeple,https://twitter.com/beeple/status/843651182623121408,"Mar 19, 2017",3,7,32
#EVERYDAY, , - METADATA,https://pbs.twimg.com/media/C7U_xWgXUAEe8PO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/843650684318900224,"Mar 19, 2017",4,66,281
#everyday, , - MONOCHROMAT,https://pbs.twimg.com/media/C7QS7vTX4AAfWJH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/843319909849423872,"Mar 18, 2017",27,27,141
,thanks much!!!!!!!!!! ,,,@beeple,https://twitter.com/beeple/status/843175322744950784,"Mar 18, 2017",1,4,92
#everyday, , - ONE HUNDRED,https://pbs.twimg.com/media/C7LHHkmXkAAPfc4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/842955061458341888,"Mar 17, 2017",10,52,305
#everyday, , - NEVER ENOUGH,https://pbs.twimg.com/media/C7FcjXwX0AAsO4q?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/842556490426781696,"Mar 16, 2017",6,26,184
#everyday, , - SUSPENDED,https://pbs.twimg.com/media/C67RLDsXEAAaDlp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/841840487170465792,"Mar 14, 2017",3,33,240
#everyday, , - DIRTY MEGABYTE 1991,https://pbs.twimg.com/media/C7ATqA8XAAE-3GP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/842194804280827905,"Mar 15, 2017",20,20,118
,had a great time talking with the bro-dudes!!! check out their podcast for some great c4d / octane nerd shat!!!  ,,,@beeple,https://twitter.com/beeple/status/841469880805281792,"Mar 13, 2017",2,5,47
#everyday, , - BROS,https://pbs.twimg.com/media/C6xBoMdWsAEDo0K?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/841119440322330624,"Mar 12, 2017",6,65,285
#everyday, , - SUGARCOAT,https://pbs.twimg.com/media/C61_rbwWgAARE2d?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/841469203471319040,"Mar 13, 2017",2,19,121
#everyday, , - ROLLBACK,https://pbs.twimg.com/media/C6sdN0JWcAIlMar?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/840798249304895488,"Mar 11, 2017",23,23,167
#EVERYDAY, , - ONE,https://pbs.twimg.com/media/C6m5JjnWkAA8loE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/840406411809038336,"Mar 10, 2017",5,55,340
#everyday, , - SCURRR,https://pbs.twimg.com/media/C6hkZgtWoAATxY8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/840031741402370049,"Mar 9, 2017",2,44,244
#everyday, , - BIOTICS  //,https://pbs.twimg.com/media/C6chECLXMAALnyM?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/839676267859492864,"Mar 8, 2017",4,50,288
#everyday, , - PINK MUSTARD,https://pbs.twimg.com/media/C6Sf0e2U8AAt5A0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/838971207429017600,"Mar 6, 2017",2,32,246
#EVERYDAY, , - TINKERTOY,https://pbs.twimg.com/media/C6H5wc3XMAE7dWB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/838225685651017728,"Mar 4, 2017",1,31,142
#everyday, , - DUST,https://pbs.twimg.com/media/C6M5R2SVMAEcobZ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/838576986796720128,"Mar 5, 2017",2,65,290
#everyday, , - FLOAT,https://pbs.twimg.com/media/C6CuB4CWYAA2eA5?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/837861003983486977,"Mar 3, 2017",3,32,176
,download in 1080p for any use!111111111111 , ,,@beeple,https://twitter.com/beeple/status/837724274915934211,"Mar 3, 2017",1,10,33
,new VJ clip with music from , files included!!!!1111111   ,,@beeple,https://twitter.com/beeple/status/837722753126051840,"Mar 3, 2017",4,47,257
#everyday, , - SIX.GRID,https://pbs.twimg.com/media/C59c9khXQAAOleg?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/837490316320047104,"Mar 2, 2017",2,19,114
#everyday, , - DONALDO JAMIROQUAI TRUMPPYBOY JR.,https://pbs.twimg.com/media/C54gR1UVUAEsnqK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/837142174382850048,"Mar 1, 2017",1,12,65
#everyday, , - PURP SCURP,https://pbs.twimg.com/media/C5zhRQSWcAAL81a?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/836791339681517569,"Feb 28, 2017",3,54,224
#everyday, , - RECKONING,https://pbs.twimg.com/media/C5uOy15WQAAXXiw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/836419178953388034,"Feb 27, 2017",3,51,311
#everyday, , - ELECTRIC INTESTINES,https://pbs.twimg.com/media/C5pAGRlWUAADI6o?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/836051214018174980,"Feb 26, 2017",6,39,327
#everyday, , -   XEON.FUTURE,https://pbs.twimg.com/media/C5kL7iYWgAIkOxz?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/835712372568387584,"Feb 25, 2017",39,39,217
#everyday, , - PERFECT ANGEL,https://pbs.twimg.com/media/C5fPaqBWgAA-Hgh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/835364610760970241,"Feb 24, 2017",2,7,83
#everyday, , - CRUSHED LIGHT,https://pbs.twimg.com/media/C5UuvEJUcAIlLfM?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/834624753658892288,"Feb 22, 2017",5,92,429
#everyday, , - BREACH,https://pbs.twimg.com/media/C5Zj5NMWcAA4Bv5?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/834964657030983681,"Feb 23, 2017",3,54,259
#everyday, , - ITERATIO.N5,https://pbs.twimg.com/media/C5PRJaOWEAEtW-N?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/834240407655575552,"Feb 21, 2017",1,20,174
#everyday, , - NEON BAPTISM,https://pbs.twimg.com/media/C5KVhyiWYAQL-xH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/833893333881741316,"Feb 20, 2017",7,110,491
#everyday, , - SUBBEAMS,https://pbs.twimg.com/media/C5EfBIaWYAAKK5s?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/833481553082773504,"Feb 19, 2017",4,29,176
#everyday, , - BASE,https://pbs.twimg.com/media/C4_s6K7XAAI2RBq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/833144959909949441,"Feb 18, 2017",4,59,298
#everyday, , - TOO MUCH,https://pbs.twimg.com/media/C47LGK9WQAA3e3v?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/832826328244174848,"Feb 17, 2017",2,31,160
#everyday, , - POLYTECHNICAL,https://pbs.twimg.com/media/C41lJIXW8AAMC7u?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/832432843263451136,"Feb 16, 2017",1,47,160
#everyday, , - SENIOR PICTURE,https://pbs.twimg.com/media/C4wR5bOWEAAIARh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/832059906677161984,"Feb 15, 2017",8,35,251
#everyday, , - GHOSTTT,https://pbs.twimg.com/media/C4rNCnWWAAA9H6U?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/831702836513820673,"Feb 14, 2017",2,15,119
,fuck if i know...,,https://pbs.twimg.com/media/C4tWJuxXAAA_d5U?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/831853615694376961,"Feb 15, 2017",2,31,213
,ya boy ,,,@beeple,https://twitter.com/beeple/status/831633042527703041,"Feb 14, 2017",1,12,34
,super pumped to be speaking at the d2 conference in vienna this august.  check dat shit out!!!!!!!!11111111  -- ,,https://pbs.twimg.com/media/C4o0AOoWMAAx431?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/831534349770248197,"Feb 14, 2017",3,2,45
#everyday, , - LOST,https://pbs.twimg.com/media/C4mXHQFXUAAosMB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/831361869852114944,"Feb 13, 2017",4,38,225
#everyday, , - GAMMII NOMINATED,https://pbs.twimg.com/media/C4gyMGoXUAAicnk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/830969335606865921,"Feb 12, 2017",6,62,361
#everyday, , - DEPLETED URANIUM,https://pbs.twimg.com/media/C4b1gUuWQAAc20G?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/830621214158761984,"Feb 11, 2017",4,41,272
#everyday, , - LIFE,https://pbs.twimg.com/media/C4XJZ_nXAAA_8qJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/830291217384669186,"Feb 10, 2017",11,62,366
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/830092259081256963,"Feb 10, 2017",5,5,45
#everyday, , - BATTERIES,https://pbs.twimg.com/media/C4Rou-VXUAA4HGi?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/829903434291757056,"Feb 9, 2017",2,51,260
#everyday, , - EVERYONE,https://pbs.twimg.com/media/C4MUSNGW8AALiZX?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/829529103497887744,"Feb 8, 2017",26,26,178
#everyday, , - ZERO.NINE,https://pbs.twimg.com/media/C4CL-E_WIAEg9mc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/828816272334925826,"Feb 6, 2017",3,33,266
#everyday, , - SUSPENDED,https://pbs.twimg.com/media/C39TnwMWIAMEV3i?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/828472861845250049,"Feb 5, 2017",3,30,274
#everyday, , - BANNON,https://pbs.twimg.com/media/C33cOGOXUAQNWMt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/828060068243456001,"Feb 4, 2017",5,32,199
#everyday, , - LIFTED,https://pbs.twimg.com/media/C3zBbRaWYAE0Y9i?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/827749159163817984,"Feb 3, 2017",5,69,347
,download in 1080p for any use  --  ,,,@beeple,https://twitter.com/beeple/status/827570548913893376,"Feb 3, 2017",3,13,47
,it's a brave new world...  new VJ clip with 2001 vibes & music from , project files included!!!1111   ,,@beeple,https://twitter.com/beeple/status/827569517073149952,"Feb 3, 2017",9,165,518
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/827605437050658816,"Feb 3, 2017",1,12,72
#everyday, , -  RAGE,https://pbs.twimg.com/media/C3tkv3mWcAEy3Yf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/827365795546161152,"Feb 2, 2017",9,47,347
#everyday, , - THERMAL PASTE,https://pbs.twimg.com/media/C3oL178WAAAM2CD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/826986598877249536,"Feb 1, 2017",5,44,259
,"great, ",,https://pbs.twimg.com/media/C3oJJ_sXAAMHn3K?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/826983552512307201,"Feb 1, 2017",13,38,354
#everyday, , - SCURRR,https://pbs.twimg.com/media/C3jS8J0WIAARDtN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/826642507232600065,"Jan 31, 2017",4,24,144
#everyday, , - HOME,https://pbs.twimg.com/media/C3eQ3C2W8AALSPI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/826288431714201600,"Jan 30, 2017",7,50,261
,"This equivalent to getting a car dealer to knock $45 off a $30,000 new car. ",,https://pbs.twimg.com/media/C3bW6s1WcAEIe8b?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/826083891891011584,"Jan 30, 2017",3,105,342
#everyday, , -  NICE DREAM,https://pbs.twimg.com/media/C3ZHZvuVcAUwgCy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/825926191974596608,"Jan 29, 2017",2,27,192
#everyday, , - ACTIVATED,https://pbs.twimg.com/media/C3SMG9HWEAAGByV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/825438863183212545,"Jan 28, 2017",7,107,544
#everyday, , - POX.EIGHTHUNDRED,https://pbs.twimg.com/media/C3JfMzxWAAE6vqc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/824826397847932928,"Jan 26, 2017",12,81,357
#everyday, , - WELCOME,https://pbs.twimg.com/media/C3PENSZWEAEWar_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/825218954666897417,"Jan 27, 2017",9,38,187
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/824647612217253893,"Jan 26, 2017",1,8,68
#everyday, , - GHOST AF,https://pbs.twimg.com/media/C3ERdnLWYAAkj2Y?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/824459505241096192,"Jan 25, 2017",6,46,229
#everyday, , - 20AMP,https://pbs.twimg.com/media/C2_Nj3FWIAEAKEm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/824103860348342273,"Jan 24, 2017",3,52,311
#everyday, , - SOLARIUS7,https://pbs.twimg.com/media/C20VuYVVIAAAE5j?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/823338236135305217,"Jan 22, 2017",18,18,104
#everyday, , - FOGOFWAR,https://pbs.twimg.com/media/C2wK0E9XAAAhiZB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/823044797959196672,"Jan 21, 2017",3,43,214
#everyday, , - PHASE NINETY,https://pbs.twimg.com/media/C25-lPEWgAAUFMC?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/823735030476394498,"Jan 23, 2017",3,53,339
#everyday, , - INAUGURATED.,https://pbs.twimg.com/media/C2q-sA3WQAE__BZ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/822679709800660992,"Jan 20, 2017",6,86,412
,music from ya boy ,,,@beeple,https://twitter.com/beeple/status/822527530808659968,"Jan 20, 2017",1,1,9
,"WOWWW, so that just happened.  let's all chill the fuck out for 20 seconds and look at random cubes  -- ",,,@beeple,https://twitter.com/beeple/status/822521861028220928,"Jan 20, 2017",4,79,311
#everyday, , - HARDCROP,https://pbs.twimg.com/media/C2lW9VgWEAE-Hli?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/822284328826585088,"Jan 19, 2017",1,38,145
,FUUUUUUUUUUUUUUUUU  ,,,@beeple,https://twitter.com/beeple/status/822244288734097413,"Jan 19, 2017",5,52,180
#everyday, , - CORE9000,https://pbs.twimg.com/media/C2bOsZlWQAAVS5I?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/821571264045268992,"Jan 17, 2017",1,59,348
#everyday, , - FORBIDDEN FRUIT,https://pbs.twimg.com/media/C2Vw3Y3XgAAub_0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/821186630316937216,"Jan 16, 2017",25,25,138
,Check out new work on my ,,,@beeple,https://twitter.com/beeple/status/821001960405041154,"Jan 16, 2017",1,6,51
#everyday, , - BICUBIC SAMPLING,https://pbs.twimg.com/media/C2QwsmiUsAAcBh1?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/820834594568175616,"Jan 15, 2017",6,49,291
#everyday, , - KING FISCHER MU-MU,https://pbs.twimg.com/media/C2MGZ8zXcAAGtSk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/820506648443781120,"Jan 14, 2017",1,16,104
#everyday, , - WALTSUB DISNEYSURFACE,https://pbs.twimg.com/media/C2BRML7UoAE9PrA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/819744428491415553,"Jan 12, 2017",6,16,148
#everyday, , - TAPIOCA PUDDING,https://pbs.twimg.com/media/C2G1bhBVIAA41dq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/820136156088111105,"Jan 13, 2017",3,29,129
, RT ,,,@beeple,https://twitter.com/beeple/status/819681098707955712,"Jan 12, 2017",1,7,60
,[01.11.17] _ RECURSIVE.GEO,,https://pbs.twimg.com/media/C18NeaiUcAAaSRK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/819388508880195584,"Jan 11, 2017",5,36,196
,let's you super quickly test out a bunch of different HDRI's with just one click.... peep dat shit!!!,,,@beeple,https://twitter.com/beeple/status/819389173929046016,"Jan 11, 2017",16,,16
,when the class is making a rudolph craft and one jerk kid decides to take all the noses  ,,https://pbs.twimg.com/media/C16EMDrUoAAjXCh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/819237679971913732,"Jan 11, 2017",5,5,60
